budget,genres,original_language,popularity,production_companies,production_countries,revenue,runtime,vote_count,vote_average
3000000.0,9,1,1.6312879999999998,1,3,302204.0,109.0,23,1
21604277.457480315,10,1,7.747663,18,1,68787389.92913067,87.0,49,1
21604277.457480315,8,8,5.470351,1,14,68787389.92913067,96.0,113,1
21604277.457480315,5,18,1.7919650000000003,13,32,310724.0,110.0,22,1
25000000.0,2,1,4.257516000000001,12,3,100000000.0,93.0,124,0
45000000.0,2,1,6.922458,11,9,11203026.0,106.0,155,1
21604277.457480315,4,1,1.131018,18,1,68787389.92913067,104.0,14,1
21604277.457480315,8,11,1.0469629999999999,1,2,68787389.92913067,73.0,14,1
30000000.0,5,1,9.384886999999999,12,1,19204929.0,87.0,128,1
21604277.457480315,3,1,2.399824,13,3,68787389.92913067,94.0,14,1
1000000.0,17,1,7.146514,1,5,91549.0,93.0,60,1
28000000.0,14,1,13.162168,8,1,14051384.0,123.0,166,1
21604277.457480315,3,13,1.673946,18,17,68787389.92913067,87.0,29,1
18000000.0,3,1,8.884035,14,1,123306987.0,95.0,603,1
75000000.0,11,1,7.124735,1,1,13100000.0,134.0,483,1
21604277.457480315,17,1,4.4751769999999995,1,2,68787389.92913067,114.0,29,1
50000000.0,4,1,9.374049000000001,1,1,314178011.0,139.0,946,1
1000000.0,13,1,11.230031,17,5,2554476.0,103.0,130,1
21604277.457480315,8,1,9.468224000000001,6,1,68787389.92913067,94.0,36,1
60000000.0,13,1,8.462363999999999,1,1,102367405.0,131.0,383,1
21604277.457480315,8,1,0.785094,1,9,68787389.92913067,93.0,11,1
21604277.457480315,8,10,3.304718,1,22,68787389.92913067,140.0,12,1
21604277.457480315,2,1,2.096835,1,1,76447420.0,44.0,20,1
21604277.457480315,8,1,8.753233,2,1,68787389.92913067,95.0,44,1
21604277.457480315,5,1,9.262719,1,1,68787389.92913067,106.0,86,1
21604277.457480315,5,1,7.960605,1,3,68787389.92913067,132.0,1052,1
27000000.0,9,1,2.9170130000000003,4,1,76000000.0,113.0,44,1
20000000.0,13,1,13.924623,1,1,67200000.0,108.0,454,1
21604277.457480315,4,1,3.913118,42,1,68787389.92913067,91.0,83,1
21604277.457480315,9,13,5.044722,1,17,68787389.92913067,103.0,118,1
65000000.0,4,1,8.455425,8,4,68787389.92913067,143.0,97,1
6000000.0,4,1,2.976537,13,1,68787389.92913067,88.0,12,1
1000000.0,8,1,4.967667,25,1,2057193.0,84.0,25,1
15000000.0,4,1,6.715856,4,1,46905889.0,111.0,75,1
24000000.0,1,1,7.336353999999999,7,10,4562146.0,93.0,19,0
21604277.457480315,8,1,1.840984,18,1,271375.0,102.0,16,1
21604277.457480315,8,1,5.519679,14,1,68787389.92913067,104.0,15,1
21604277.457480315,16,1,2.238505,21,3,720074.0,91.0,24,1
80000000.0,2,1,12.000579,14,1,136159423.0,130.0,395,0
60000000.0,5,1,6.644644,26,1,68787389.92913067,111.0,374,1
10000000.0,9,1,4.305734999999999,1,1,13835130.0,110.0,74,1
55000000.0,8,1,8.228219000000001,1,1,198685114.0,114.0,537,1
8000000.0,4,1,8.666763000000001,1,1,68787389.92913067,113.0,50,1
21604277.457480315,2,1,2.196028,6,1,68787389.92913067,97.0,28,1
21604277.457480315,4,1,6.422711,10,10,7985929.0,103.0,33,1
25000000.0,8,1,13.06943,1,1,21567853.0,136.0,140,1
21604277.457480315,13,1,7.883472,1,1,68787389.92913067,114.0,37,1
21604277.457480315,2,1,0.9206549999999999,2,1,68787389.92913067,78.0,16,1
21604277.457480315,8,10,6.715019,1,4,1535558.0,103.0,89,1
5000000.0,4,1,3.6210519999999997,1,1,1980338.0,116.0,56,1
9000000.0,8,1,3.035339,1,3,68787389.92913067,128.0,35,1
29000000.0,2,1,14.924667000000001,1,3,68787389.92913067,86.0,136,1
21604277.457480315,4,1,9.275955999999999,8,1,68787389.92913067,93.0,16,1
21604277.457480315,4,1,3.177318,22,1,68787389.92913067,94.0,28,0
21604277.457480315,16,1,1.362407,1,1,68787389.92913067,95.0,30,1
21604277.457480315,4,1,2.520458,1,1,68787389.92913067,105.0,13,1
12716953.0,9,8,6.183021,1,7,18814720.0,113.0,129,1
21604277.457480315,8,5,7.894941,1,12,68787389.92913067,95.0,78,1
4500000.0,8,6,1.2216770000000001,1,13,68787389.92913067,122.0,25,1
35000000.0,11,1,13.495247,19,1,19165560.0,93.0,161,0
21604277.457480315,4,1,8.207548,3,1,3572443.0,107.0,20,0
13000000.0,5,1,5.975082,2,1,27007143.0,91.0,112,1
21604277.457480315,5,1,4.4467,8,4,68787389.92913067,88.0,45,1
21604277.457480315,9,1,12.238488,10,1,14096321.0,134.0,157,1
21604277.457480315,4,1,1.8856709999999999,18,10,68787389.92913067,96.0,13,1
75000000.0,5,1,11.644633,6,1,140464664.0,120.0,870,1
7000000.0,8,1,4.255262999999999,17,3,68787389.92913067,101.0,32,1
40000000.0,10,1,13.02535,3,1,38172500.0,86.0,193,1
130000000.0,11,1,11.295121,2,1,379014294.0,139.0,1075,1
30000000.0,4,1,3.3853419999999996,4,1,29202884.0,108.0,66,1
18500000.0,2,1,9.220346000000001,8,1,10680275.0,118.0,1321,1
5000000.0,4,1,14.734622,18,1,5879254.0,105.0,56,1
21604277.457480315,5,1,8.92689,1,1,68787389.92913067,90.0,57,1
21604277.457480315,8,1,6.54478,4,1,68787389.92913067,114.0,82,1
21604277.457480315,9,26,3.722295,1,40,68787389.92913067,96.0,55,1
21604277.457480315,15,2,0.774609,1,21,68787389.92913067,93.0,14,1
60000000.0,9,1,9.430812,1,1,128038368.0,107.0,320,1
21604277.457480315,8,7,1.923957,1,2,68787389.92913067,109.0,12,1
70000000.0,5,1,18.324219,1,1,164000000.0,98.0,343,1
10000000.0,4,1,6.426937000000001,10,1,25605015.0,100.0,122,1
21604277.457480315,8,1,7.601439,1,1,1929168.0,101.0,32,1
180000.0,8,5,7.523517,1,12,900000.0,89.0,113,1
21604277.457480315,3,1,5.540426999999999,1,1,24.0,90.0,12,1
21604277.457480315,4,1,1.7867680000000001,1,1,1334786.0,137.0,29,1
90000000.0,1,1,21.180857,7,1,304320254.0,88.0,2089,1
66000000.0,17,1,12.311615,4,9,189198313.0,121.0,494,1
71000000.0,4,1,9.439079,4,1,294456605.0,85.0,705,1
48000000.0,3,1,7.349811999999999,8,1,77745568.0,123.0,338,1
21604277.457480315,13,1,6.8112639999999995,1,7,68787389.92913067,115.0,156,1
21604277.457480315,8,1,2.270828,13,9,68787389.92913067,89.0,25,1
1500000.0,3,1,9.167761,18,1,2375097.0,110.0,172,1
140000000.0,5,1,13.235111999999999,1,1,553799566.0,151.0,2540,1
140000000.0,5,1,14.470551,1,1,285444603.0,127.0,782,1
21604277.457480315,4,1,2.847458,2,1,68787389.92913067,89.0,46,1
40000000.0,4,1,10.03936,8,1,54682547.0,110.0,522,1
60000.0,17,1,10.621362,1,1,3221152.0,84.0,600,1
23000000.0,3,1,11.688958,4,1,369884651.0,119.0,1616,1
60000.0,11,1,8.084953,1,1,68787389.92913067,79.0,137,0
2000000.0,5,1,8.545698,1,1,68787389.92913067,141.0,59,1
379000.0,8,1,0.758012,19,1,4358000.0,100.0,20,0
1250000.0,8,1,15.235056,8,1,68787389.92913067,133.0,166,1
21604277.457480315,8,1,1.133556,32,1,68787389.92913067,123.0,22,1
700000.0,8,1,11.118844000000001,19,1,2594000.0,112.0,67,1
1180280.0,8,1,1.196324,44,1,7630000.0,110.0,17,0
1950000.0,2,1,7.135215,19,1,4460000.0,132.0,72,1
21604277.457480315,8,1,0.715129,19,1,68787389.92913067,176.0,19,1
21604277.457480315,8,1,1.142535,3,1,68787389.92913067,116.0,19,1
1644736.0,4,1,4.370592,10,1,7433101.0,126.0,79,1
1250000.0,8,1,9.058578,4,1,6000000.0,118.0,76,1
1344000.0,8,1,3.306745,19,1,13500000.0,134.0,47,1
21604277.457480315,8,1,5.682778,6,1,16300000.0,130.0,37,1
1250000.0,8,1,8.731330999999999,1,1,11000000.0,101.0,115,1
2100000.0,8,1,6.069343,1,1,23650000.0,172.0,148,1
2000000.0,8,1,6.857317999999999,4,1,7800000.0,118.0,48,1
750000.0,8,1,3.1880669999999998,1,3,68787389.92913067,155.0,48,1
21604277.457480315,8,1,3.975372,12,1,68787389.92913067,109.0,51,1
4000000.0,5,1,4.011362999999999,6,1,36000000.0,152.0,51,1
1650000.0,20,1,5.358582,12,1,30500000.0,118.0,137,1
910000.0,9,1,18.211092999999998,10,1,9600000.0,108.0,368,1
343000.0,8,1,11.589081,9,1,3000000.0,90.0,75,1
6000000.0,9,1,8.389903,9,1,43656822.0,152.0,399,1
1000000.0,2,1,3.3158269999999996,1,3,37600000.0,128.0,40,1
3900000.0,8,1,6.9978880000000006,12,3,28350000.0,120.0,90,1
2000000.0,9,1,9.059617,9,1,27379978.0,109.0,207,1
10000000.0,8,1,8.630078,12,3,37402877.0,153.0,106,1
3600000.0,8,1,10.579988,9,1,44785053.0,113.0,307,1
1800000.0,5,1,6.694959,4,1,41158757.0,104.0,435,1
1000000.0,8,1,14.774066,9,1,117235147.0,119.0,1843,1
8000000.0,8,1,9.741644,10,1,106260000.0,105.0,483,1
6000000.0,8,1,8.934661,6,1,68787389.92913067,124.0,147,1
5500000.0,8,1,6.877698,4,3,58972904.0,123.0,213,1
8000000.0,8,1,8.785209,6,1,68787389.92913067,132.0,178,1
31000000.0,8,1,14.004074,8,1,128499205.0,161.0,290,1
23000000.0,8,1,11.076971,10,4,43984230.0,163.0,362,1
25000000.0,8,1,11.267467,9,1,412800000.0,133.0,1762,1
7500000.0,4,1,10.703677,1,1,145793296.0,99.0,358,1
1500000.0,4,1,9.15948,1,1,68787389.92913067,85.0,177,1
2500000.0,17,1,9.328822,1,1,68787389.92913067,114.0,88,1
1500000.0,4,1,6.357558999999999,1,1,2300000.0,92.0,146,1
225000.0,4,1,1.68399,1,1,68787389.92913067,98.0,39,1
25000000.0,2,1,13.009688,1,3,12729917.0,101.0,618,1
1000000.0,4,1,12.627678,8,1,51525171.0,97.0,2189,1
3000000.0,15,1,8.668146,14,1,29999213.0,87.0,367,1
5000000.0,15,1,10.035081,14,1,44793222.0,96.0,363,1
7000000.0,15,1,8.120317,14,1,72500000.0,99.0,287,1
8000000.0,15,1,7.534739,14,1,22168359.0,89.0,251,1
11000000.0,15,1,11.560358,14,1,34872033.0,89.0,280,1
550000.0,15,1,12.146747,6,1,59754601.0,95.0,622,1
1250000.0,15,1,8.710824,6,1,21722776.0,87.0,321,1
4000000.0,15,1,7.99229,6,1,36690067.0,95.0,257,1
2600000.0,15,1,10.175913000000001,6,1,32980880.0,91.0,241,1
2200000.0,15,1,9.094477000000001,6,1,21930418.0,92.0,200,1
3000000.0,15,1,8.122042,6,1,19472057.0,86.0,219,1
2800000.0,15,1,7.909022,6,1,19170001.0,88.0,196,1
5000000.0,15,1,7.743144,6,1,14000000.0,100.0,194,0
300000.0,15,1,13.672759,1,1,70000000.0,91.0,1066,1
2500000.0,15,1,13.501144,8,1,25533818.0,92.0,370,1
2500000.0,15,1,6.066618,8,1,14400000.0,98.0,232,0
5000000.0,15,1,6.199806,1,1,17768757.0,88.0,212,1
5000000.0,15,1,6.585405000000001,1,1,11642254.0,96.0,187,1
1000000.0,15,1,3.65867,1,9,14796236.0,92.0,85,1
21604277.457480315,15,1,5.3837660000000005,1,9,2683519.0,97.0,35,1
21604277.457480315,13,1,1.506989,1,9,68787389.92913067,97.0,15,1
21604277.457480315,15,1,2.190786,1,9,68787389.92913067,92.0,15,0
9000000.0,15,1,19.827545999999998,9,1,44196684.0,87.0,605,1
13000000.0,8,1,14.310479,8,1,35763605.0,84.0,323,1
13000000.0,13,1,24.515462,8,3,20560255.0,90.0,274,1
10700000.0,15,1,11.776326,1,1,122200000.0,114.0,811,1
19000000.0,15,1,6.701138,19,1,40996665.0,91.0,172,1
10500000.0,15,1,7.9776929999999995,19,1,14144000.0,98.0,127,0
8000000.0,8,1,12.137595,3,1,441306145.0,122.0,2046,1
14000000.0,15,1,8.266983999999999,3,1,30749142.0,118.0,137,0
21604277.457480315,13,1,5.861032,1,1,39024251.0,110.0,135,1
15000000.0,2,1,13.183804,1,1,120207127.0,110.0,1367,1
25000000.0,5,1,12.834276,1,1,227853986.0,114.0,1066,1
35000000.0,2,1,10.786007000000001,1,1,321731527.0,118.0,824,1
11000000.0,10,1,11.333125,1,1,153083102.0,106.0,1629,1
50000000.0,4,1,14.383185000000001,1,1,41482207.0,106.0,664,1
19000000.0,2,1,14.280702999999999,1,1,61503218.0,114.0,1563,1
95000000.0,5,1,11.348096,1,1,250288523.0,136.0,1211,1
21604277.457480315,4,1,4.387797,25,1,68787389.92913067,105.0,18,1
21604277.457480315,17,1,7.630456,19,1,3600000.0,97.0,305,1
92620000.0,8,7,14.487867000000001,6,2,650422.0,153.0,666,1
40000000.0,2,1,13.689855,8,1,332000000.0,108.0,3926,1
40000000.0,2,1,13.043999000000001,8,1,244527583.0,118.0,2978,1
5000000.0,5,1,10.341849,4,1,84563118.0,117.0,274,1
21604277.457480315,10,1,8.977922,7,1,68787389.92913067,95.0,64,1
21604277.457480315,4,1,3.708247,31,1,68787389.92913067,96.0,41,1
21604277.457480315,4,1,1.036492,31,1,68787389.92913067,88.0,18,1
21604277.457480315,10,1,1.365451,31,1,68787389.92913067,106.0,18,1
858000.0,1,1,13.698132000000001,31,1,267447150.0,70.0,1450,1
2000000.0,5,13,15.01777,35,17,271841.0,207.0,892,1
14000000.0,8,1,11.46781,1,3,34670720.0,119.0,267,1
40000000.0,5,1,9.261189,1,1,30925690.0,137.0,576,1
7000000.0,8,1,11.370288,8,1,8373585.0,164.0,206,1
54000000.0,9,1,17.185349,6,5,136766062.0,162.0,1589,1
1227401.0,17,1,8.319631,24,1,1277401.0,100.0,15,1
62000000.0,8,1,10.618141,1,4,1060056.0,137.0,288,1
15000000.0,17,1,11.054751,40,7,17507368.0,84.0,104,1
10000000.0,4,1,6.046893,1,1,19000000.0,84.0,52,1
70000000.0,8,1,21.758054,6,1,481840909.0,169.0,5148,1
21604277.457480315,4,1,3.993327,1,1,2020700.0,92.0,11,1
21604277.457480315,4,1,0.808654,18,1,68787389.92913067,89.0,13,1
25000000.0,1,1,9.806685,7,1,21288692.0,80.0,228,1
20000000.0,2,1,7.499388000000001,31,1,35841901.0,98.0,132,1
21604277.457480315,10,1,2.895685,31,1,68787389.92913067,106.0,42,1
13000000.0,4,1,12.960346000000001,7,1,68787389.92913067,93.0,87,1
21604277.457480315,6,1,2.69658,31,10,68787389.92913067,101.0,28,1
21604277.457480315,4,1,2.889806,31,1,68787389.92913067,104.0,27,1
21604277.457480315,4,1,4.044429,7,1,68787389.92913067,91.0,28,1
21604277.457480315,4,1,3.327697,31,1,68787389.92913067,90.0,37,1
21604277.457480315,5,1,11.117131,1,1,45610410.0,106.0,135,1
21604277.457480315,2,1,3.276605,18,1,68787389.92913067,93.0,35,1
21604277.457480315,8,1,9.040158,1,1,12890752.0,100.0,15,1
21604277.457480315,6,1,5.526865,7,1,18564613.0,90.0,227,1
21604277.457480315,10,1,1.479408,31,1,68787389.92913067,85.0,23,1
14000000.0,4,1,11.183924000000001,7,1,38625550.0,74.0,334,1
21604277.457480315,10,1,3.13734,31,1,68787389.92913067,110.0,48,1
21604277.457480315,3,1,4.705091,31,1,68787389.92913067,105.0,65,1
28000000.0,4,1,10.390708,7,1,39514713.0,96.0,491,1
40000000.0,2,1,12.337898,7,1,58662452.0,89.0,272,0
32000000.0,2,1,12.358786,1,1,222724172.0,93.0,756,1
21604277.457480315,5,1,1.366163,18,10,68787389.92913067,90.0,11,1
21604277.457480315,5,1,2.679615,31,1,68787389.92913067,98.0,20,1
21604277.457480315,2,1,1.7915869999999998,7,9,68787389.92913067,80.0,22,1
50000000.0,5,1,7.6550199999999995,5,2,44547681.0,140.0,593,1
21604277.457480315,4,1,7.768828,7,1,68787389.92913067,127.0,768,1
21604277.457480315,4,1,10.107453999999999,8,1,7027290.0,103.0,150,1
21604277.457480315,16,1,11.009822,18,1,68787389.92913067,97.0,19,1
160000.0,16,1,4.877008999999999,3,1,6706368.0,91.0,92,1
15000000.0,10,1,6.133697,28,1,10631333.0,82.0,206,1
21604277.457480315,8,1,5.34379,32,1,68787389.92913067,97.0,111,1
11000000.0,8,1,8.489499,19,5,111858363.0,197.0,252,1
21604277.457480315,10,12,5.472430999999999,1,29,4971340.0,188.0,138,1
21604277.457480315,8,1,1.2106270000000001,1,1,7218340.0,108.0,12,1
21604277.457480315,8,1,1.160488,1,1,68787389.92913067,92.0,22,1
21604277.457480315,8,1,2.643288,1,1,68787389.92913067,140.0,24,1
18000000.0,4,1,7.889227,26,1,36602000.0,101.0,312,1
21604277.457480315,4,1,11.350645,1,1,68787389.92913067,91.0,39,1
21604277.457480315,8,1,4.266305,1,5,68787389.92913067,118.0,53,1
144.0,8,7,5.663598,1,18,68787389.92913067,144.0,33,1
6000000.0,9,1,7.8822470000000004,1,1,8551228.0,120.0,758,1
21604277.457480315,2,1,1.29288,1,1,2135577.0,101.0,27,1
4000000.0,6,1,22.845448,7,1,205843612.0,78.0,1791,1
21604277.457480315,6,1,12.994387,31,1,93600000.0,76.0,1241,1
40000000.0,1,1,17.496832,7,1,222300000.0,83.0,1921,1
10000000.0,4,1,6.113646,1,1,50752337.0,101.0,203,1
21604277.457480315,4,1,14.630571,7,1,27281507.0,85.0,217,1
15000000.0,8,1,4.0956019999999995,7,1,68787389.92913067,121.0,66,1
4000000.0,2,1,15.727519000000001,31,1,215880014.0,79.0,1643,1
21604277.457480315,6,1,11.890036,7,9,68787389.92913067,88.0,15,1
4000000.0,1,1,16.861532999999998,32,1,87404651.0,77.0,1380,1
20000000.0,5,1,9.126161999999999,6,1,68787389.92913067,114.0,157,1
37931000.0,2,1,1.562471,7,1,47431461.0,77.0,303,1
1200000.0,10,1,11.32442,31,1,71215869.0,78.0,609,1
21604277.457480315,2,1,3.936986,18,10,16393000.0,95.0,38,1
21604277.457480315,6,1,12.099799,1,1,68787389.92913067,69.0,447,1
25000000.0,2,1,6.523262,1,3,11137801.0,109.0,122,1
42000000.0,5,1,10.536644,7,1,62000000.0,108.0,265,1
21604277.457480315,4,1,1.48253,31,1,68787389.92913067,91.0,15,1
6000000.0,10,1,14.276169,31,1,51000000.0,75.0,1332,1
19000000.0,10,1,3.9858190000000002,7,1,5656087.0,95.0,38,1
21604277.457480315,4,1,2.545544,1,1,68787389.92913067,100.0,16,1
21604277.457480315,6,1,4.045635,7,1,68787389.92913067,91.0,69,1
8000000.0,4,1,8.441602,22,1,69821334.0,111.0,328,1
4986.0,1,1,3.394625,7,1,68787389.92913067,8.0,76,1
32000000.0,2,1,1.283015,7,1,68787389.92913067,98.0,15,1
17000000.0,11,1,16.574021,7,1,33000000.0,96.0,717,1
21604277.457480315,14,1,4.379054,11,1,5632086.0,112.0,63,1
17000000.0,15,1,8.619067999999999,1,1,55041738.0,86.0,306,1
21604277.457480315,4,1,7.775188000000001,2,1,68787389.92913067,95.0,88,1
21604277.457480315,4,1,5.873021,8,1,73961419.0,94.0,272,1
21604277.457480315,4,1,5.515136,8,1,18196170.0,89.0,104,1
10100000.0,4,1,12.157229,3,1,68787389.92913067,93.0,131,1
21604277.457480315,8,1,4.422985,4,1,68787389.92913067,134.0,51,1
10500000.0,8,1,4.668541,6,17,11582891.0,89.0,52,0
10000000.0,9,1,6.435926,1,1,33697647.0,91.0,293,1
28000000.0,2,1,15.802306,1,1,333000000.0,118.0,2841,1
4000000.0,10,1,7.914795,9,1,30471420.0,132.0,187,1
21604277.457480315,8,1,11.513066,1,3,68787389.92913067,113.0,311,1
10000000.0,15,1,11.194448,6,1,20766616.0,103.0,320,1
10000000.0,5,1,6.614078,1,1,7433663.0,97.0,170,1
21604277.457480315,8,1,10.560238,14,1,68787389.92913067,120.0,136,1
5000000.0,15,1,7.065625999999999,1,1,21200000.0,91.0,194,1
800000.0,8,1,11.846960000000001,1,1,14000000.0,93.0,243,1
13800000.0,8,1,7.068389,9,19,27100027.0,89.0,244,1
30000000.0,15,1,12.962525,6,1,191502426.0,99.0,871,1
26000000.0,8,1,13.309701,4,1,65705772.0,121.0,408,1
73000000.0,9,1,11.604533,6,9,103891409.0,98.0,331,1
21604277.457480315,4,1,3.3837040000000003,1,1,68787389.92913067,88.0,17,1
7200000.0,9,1,3.8351879999999996,6,9,12729678.0,104.0,58,1
21604277.457480315,14,12,4.850503,1,4,68787389.92913067,90.0,83,1
7500000.0,8,1,5.564294,1,1,33736689.0,131.0,199,1
21604277.457480315,13,1,7.230508,1,1,34368475.0,102.0,169,1
21604277.457480315,4,1,11.104542,1,1,38934048.0,94.0,375,1
18000000.0,2,1,3.896319,4,1,9000000.0,152.0,42,1
21604277.457480315,4,1,6.36551,6,1,68787389.92913067,107.0,90,1
21604277.457480315,1,1,7.574372,6,1,68787389.92913067,94.0,100,1
1000000.0,2,1,5.602126,1,3,3713768.0,88.0,159,1
7000000.0,10,1,10.812275,9,1,14665733.0,82.0,186,1
15000000.0,10,1,13.524001,8,3,40577001.0,93.0,233,1
9000000.0,8,1,11.928545,8,1,84542002.0,80.0,344,1
21604277.457480315,2,1,8.800701,8,1,40766041.0,75.0,180,1
25000000.0,2,1,10.932786,1,1,15502112.0,94.0,282,1
6500000.0,4,1,6.683723,8,1,23686027.0,93.0,455,1
21604277.457480315,4,1,8.568378,6,1,40471663.0,96.0,313,1
21604277.457480315,8,1,9.116245,10,1,37803872.0,110.0,133,1
15000000.0,2,1,10.750748,1,1,68787389.92913067,98.0,28,0
3000000.0,4,1,13.208901999999998,39,1,68787389.92913067,93.0,144,1
21604277.457480315,10,1,13.416333999999999,39,1,7800000.0,88.0,66,0
5000000.0,5,1,10.973482,1,8,60000000.0,109.0,251,1
21604277.457480315,5,1,4.993561,1,15,68787389.92913067,98.0,91,1
21604277.457480315,4,1,3.576604,1,9,10224116.0,90.0,41,0
60000000.0,13,1,9.562953,1,1,48585416.0,89.0,205,0
20000000.0,4,1,3.645263,4,1,37672350.0,124.0,24,1
5000000.0,4,1,5.913162000000001,25,1,68787389.92913067,91.0,45,1
111000.0,9,1,10.072668,1,1,68787389.92913067,83.0,142,1
3200000.0,15,1,11.504558,6,1,33395426.0,136.0,892,1
27000000.0,8,1,14.225919000000001,1,2,20158808.0,102.0,1031,1
32000000.0,8,1,6.658994,1,2,16283667.0,89.0,193,1
90000.0,4,1,3.625313,1,1,68787389.92913067,87.0,74,0
21604277.457480315,15,1,1.7889130000000002,18,1,68787389.92913067,83.0,21,0
5000000.0,8,1,1.5647739999999999,1,1,4710749.0,100.0,17,1
21604277.457480315,8,1,4.8314580000000005,1,1,68787389.92913067,109.0,40,1
45000000.0,15,1,15.043454,14,1,131183530.0,120.0,1950,1
21604277.457480315,8,1,7.894516,10,1,15.0,126.0,24,1
21604277.457480315,4,1,9.183342999999999,6,1,68787389.92913067,96.0,49,1
21604277.457480315,5,1,9.852635000000001,1,1,68787389.92913067,87.0,91,1
21604277.457480315,4,1,0.7980149999999999,18,1,68787389.92913067,96.0,21,1
21604277.457480315,4,1,1.9839330000000002,18,9,68787389.92913067,97.0,23,1
21604277.457480315,2,1,1.478701,1,7,68787389.92913067,90.0,20,1
15000000.0,10,1,10.627364,1,1,73326666.0,92.0,1475,1
1500000.0,9,1,7.248676,1,1,2200000.0,80.0,539,1
2000000.0,4,1,4.845776,8,1,7900000.0,121.0,86,1
3500000.0,9,1,5.316387000000001,8,3,12600000.0,116.0,162,1
4000000.0,5,1,5.757907,8,1,6000000.0,143.0,78,1
3000000.0,17,1,6.243248,8,1,13000000.0,128.0,120,1
2135161.0,9,1,6.4090940000000005,8,1,7000000.0,130.0,233,1
1200000.0,9,1,8.56081,3,1,2000000.0,105.0,105,1
2500000.0,2,1,12.547763,6,1,10250000.0,120.0,276,1
1200000.0,4,1,6.486117,6,1,7000000.0,99.0,152,1
21604277.457480315,9,1,10.424982,3,1,68787389.92913067,95.0,82,1
1200000.0,9,1,15.417729999999999,3,1,7000000.0,101.0,379,1
21604277.457480315,13,1,4.329397,3,3,68787389.92913067,110.0,61,1
13000000.0,14,1,8.736869,1,1,16757163.0,106.0,138,1
250.0,8,1,0.817002,1,1,203.0,72.0,12,1
21604277.457480315,8,1,0.8974129999999999,1,10,12413650.0,116.0,12,1
35000000.0,2,1,9.918312,1,1,57269863.0,126.0,484,1
25000000.0,9,1,11.062203,6,1,76270454.0,119.0,1424,1
21604277.457480315,4,1,7.061315,1,9,68787389.92913067,82.0,66,1
33000000.0,5,1,5.2137139999999995,2,15,68787389.92913067,91.0,65,0
21604277.457480315,3,1,5.57396,11,3,68787389.92913067,103.0,15,1
21604277.457480315,8,1,1.6438990000000002,18,1,68787389.92913067,107.0,14,1
21604277.457480315,8,1,2.972892,1,3,68787389.92913067,108.0,27,1
4258000.0,8,1,3.983539,1,1,68787389.92913067,125.0,42,1
1590000.0,8,1,7.773353999999999,4,1,68787389.92913067,96.0,112,1
21604277.457480315,9,1,8.007141,8,1,68787389.92913067,108.0,219,1
21604277.457480315,13,1,4.9118260000000005,8,1,68787389.92913067,108.0,91,1
21604277.457480315,4,1,2.761605,32,1,68787389.92913067,95.0,36,1
1103000.0,17,1,5.660476,32,1,4500000.0,99.0,140,1
21604277.457480315,2,1,3.876608,1,3,68787389.92913067,108.0,43,1
21604277.457480315,17,1,6.078088,1,3,68787389.92913067,96.0,183,1
21604277.457480315,8,1,3.8248839999999995,1,3,68787389.92913067,83.0,42,1
21604277.457480315,13,1,6.514753,1,3,68787389.92913067,76.0,60,1
21604277.457480315,13,1,4.1199069999999995,1,3,68787389.92913067,86.0,36,1
21604277.457480315,8,1,7.294135000000001,1,3,68787389.92913067,75.0,73,1
21604277.457480315,12,1,0.751957,1,3,68787389.92913067,81.0,11,0
21604277.457480315,9,1,1.962002,1,3,68787389.92913067,63.0,19,1
21604277.457480315,4,1,1.5810629999999999,1,3,68787389.92913067,83.0,16,1
21604277.457480315,8,1,1.775534,1,3,68787389.92913067,77.0,15,0
21604277.457480315,8,1,1.7837759999999998,1,3,68787389.92913067,85.0,11,1
21604277.457480315,17,1,1.988389,1,3,68787389.92913067,104.0,19,1
21604277.457480315,8,1,1.6805450000000002,1,3,68787389.92913067,100.0,13,1
21604277.457480315,8,1,3.956703,1,3,68787389.92913067,84.0,45,1
21604277.457480315,4,1,0.560815,1,3,68787389.92913067,93.0,13,1
21604277.457480315,8,1,1.646779,1,3,68787389.92913067,110.0,11,1
21604277.457480315,8,1,0.957802,1,10,68787389.92913067,79.0,15,1
21604277.457480315,8,1,1.986461,1,3,68787389.92913067,116.0,16,1
12000.0,9,1,9.299853,1,3,68787389.92913067,99.0,49,1
12000000.0,8,1,8.783453999999999,13,1,22921898.0,121.0,451,1
250000.0,13,1,12.095263000000001,1,9,501818.0,90.0,1101,1
20000000.0,4,1,2.651408,1,1,18253415.0,114.0,52,1
25000000.0,8,1,3.643468,1,1,777423.0,117.0,20,1
21604277.457480315,8,4,1.614531,1,5,68787389.92913067,116.0,36,1
21604277.457480315,8,1,2.48642,4,1,22482952.0,96.0,31,1
21604277.457480315,4,1,3.169554,28,1,68787389.92913067,98.0,38,1
20000000.0,4,1,8.627019,1,1,51249404.0,133.0,101,1
28000000.0,4,1,8.318954,4,1,103173635.0,114.0,242,1
10000000.0,4,1,5.611184,28,1,21486757.0,104.0,67,1
21604277.457480315,4,1,6.953646000000001,1,1,20036737.0,100.0,244,1
21604277.457480315,5,1,5.4516230000000006,3,1,68787389.92913067,97.0,72,1
42000000.0,8,1,5.584089,10,1,68787389.92913067,117.0,100,1
21604277.457480315,10,1,5.923774,4,1,23278931.0,118.0,173,0
