21604277.457480315,4,1,7.777735000000001,1,1,68787389.92913067,101.0,149,7.0
12000000.0,4,1,9.882383,6,1,68787389.92913067,97.0,828,7.0
21604277.457480315,8,1,0.894647,1,8,676525.0,106.0,13,7.0
21604277.457480315,8,1,4.561387,1,3,68787389.92913067,104.0,50,7.0
10000000.0,5,1,9.87957,1,1,68787389.92913067,119.0,80,7.0
19000000.0,8,1,10.979269,13,1,68787389.92913067,117.0,30,7.0
18000000.0,5,1,10.870138,14,1,122195920.0,101.0,452,5.0
20000000.0,10,1,10.448481,17,1,21284514.0,106.0,177,7.0
10000000.0,8,1,4.485958,8,1,23574130.0,116.0,38,7.0
33000000.0,9,1,18.45743,14,1,327311859.0,127.0,5915,9.0
55000000.0,2,1,13.280069000000001,7,1,346079773.0,81.0,1509,7.0
21604277.457480315,8,1,3.302524,1,9,68787389.92913067,96.0,10,5.0
6000000.0,8,1,16.302466,1,1,23341568.0,106.0,3334,9.0
21604277.457480315,5,1,0.595949,18,10,68787389.92913067,93.0,3,7.0
15000000.0,4,1,15.899134,13,1,6700000.0,95.0,145,7.0
21604277.457480315,8,4,1.361286,18,5,68787389.92913067,116.0,11,7.0
21604277.457480315,5,1,5.9827639999999995,7,1,68787389.92913067,100.0,41,5.0
21604277.457480315,8,1,4.093443,13,4,68787389.92913067,115.0,15,7.0
21604277.457480315,12,1,0.307075,1,10,68787389.92913067,89.0,1,3.0
21604277.457480315,4,1,8.416802,6,1,17519169.0,103.0,39,7.0
21604277.457480315,4,4,10.168436999999999,18,11,68787389.92913067,108.0,181,7.0
21604277.457480315,13,2,0.12078900000000001,18,9,68787389.92913067,100.0,2,7.0
45000000.0,2,1,10.673296,6,1,68787389.92913067,96.0,136,5.0
20000000.0,8,1,4.733526,6,1,68787389.92913067,101.0,65,5.0
21604277.457480315,14,1,7.137117,11,1,106269971.0,137.0,115,7.0
21604277.457480315,4,1,11.700115,13,1,68787389.92913067,89.0,192,7.0
21604277.457480315,4,1,2.174487,3,1,68787389.92913067,96.0,14,5.0
15000000.0,4,1,6.387469,19,1,68787389.92913067,88.0,110,5.0
21604277.457480315,5,1,2.49535,14,1,2409225.0,92.0,32,3.0
21604277.457480315,8,1,4.046208,13,1,68787389.92913067,85.0,11,5.0
21604277.457480315,4,2,2.518051,1,4,68787389.92913067,95.0,43,7.0
3500000.0,4,1,14.56965,14,1,28215918.0,91.0,513,7.0
19000000.0,15,1,15.339153,1,1,25836616.0,108.0,1644,7.0
50000000.0,5,1,5.912223,1,1,11534477.0,91.0,54,5.0
21604277.457480315,4,1,3.3672760000000004,1,1,718490.0,96.0,36,7.0
21604277.457480315,8,2,1.4794459999999998,1,4,68787389.92913067,175.0,8,7.0
21604277.457480315,8,1,10.412194,14,1,19030691.0,87.0,27,5.0
15000000.0,4,1,2.936443,3,1,2042530.0,90.0,16,3.0
20000000.0,15,1,12.758848,1,9,5781885.0,108.0,154,7.0
21604277.457480315,16,1,0.133893,1,2,68787389.92913067,70.0,3,7.0
21604277.457480315,8,1,5.756462,13,1,68787389.92913067,111.0,74,7.0
44000000.0,8,1,6.010579,12,1,68787389.92913067,118.0,91,5.0
21604277.457480315,6,5,1.196256,1,12,68787389.92913067,85.0,20,7.0
8000000.0,8,1,4.486179,13,1,529766.0,116.0,87,7.0
900000.0,8,6,2.030174,1,13,68787389.92913067,102.0,26,7.0
21604277.457480315,3,1,0.252287,1,1,68787389.92913067,115.0,2,5.0
21604277.457480315,12,1,0.531159,18,10,68787389.92913067,108.0,0,1.0
21604277.457480315,8,1,2.1516599999999997,1,3,68787389.92913067,118.0,17,7.0
38000000.0,5,1,9.568603999999999,11,1,10300000.0,129.0,86,7.0
16000000.0,2,1,4.814825,4,1,68787389.92913067,88.0,59,5.0
21604277.457480315,4,1,8.963037,6,1,32.0,87.0,124,7.0
8169363.0,9,1,6.848591000000001,6,1,8175346.0,90.0,190,7.0
21604277.457480315,8,1,0.41142399999999996,13,1,68787389.92913067,91.0,3,7.0
47000000.0,8,1,12.866139,2,1,12379402.0,104.0,77,5.0
14000000.0,4,1,9.071127,6,1,19800000.0,100.0,113,5.0
21604277.457480315,4,1,4.670562,13,1,68787389.92913067,112.0,103,7.0
50000000.0,5,1,14.957626000000001,4,1,150270147.0,108.0,459,5.0
21604277.457480315,4,1,0.5133909999999999,1,3,68787389.92913067,99.0,6,7.0
3000000.0,8,2,12.108196000000001,1,4,68787389.92913067,98.0,695,7.0
21604277.457480315,5,1,2.6576470000000003,20,3,68787389.92913067,105.0,13,5.0
21604277.457480315,16,1,0.638211,21,3,68787389.92913067,106.0,4,7.0
21604277.457480315,8,1,4.8072230000000005,10,1,68787389.92913067,111.0,67,7.0
7000000.0,4,1,6.904831,1,1,560069.0,91.0,285,7.0
21604277.457480315,4,1,3.329264,22,1,68787389.92913067,96.0,16,3.0
18000000.0,8,1,2.464425,19,1,68787389.92913067,106.0,22,5.0
12000000.0,4,1,9.592265,8,1,41205099.0,92.0,767,7.0
24000000.0,8,1,5.951077,1,1,182016617.0,135.0,397,7.0
21604277.457480315,8,7,1.015068,18,2,68787389.92913067,104.0,5,5.0
21604277.457480315,5,1,6.902423,7,1,34327391.0,100.0,93,7.0
21604277.457480315,16,1,0.976707,18,10,68787389.92913067,95.0,2,7.0
21604277.457480315,9,1,0.0013460000000000002,18,10,68787389.92913067,110.0,0,1.0
72000000.0,5,1,20.755149,1,1,210000000.0,177.0,3404,7.0
1300000.0,9,1,14.092713,12,1,28262574.0,114.0,2632,9.0
7500000.0,9,8,12.314278,14,14,32392047.0,91.0,245,7.0
35000000.0,8,1,2.938293,1,1,68787389.92913067,108.0,37,5.0
21604277.457480315,8,1,0.372697,1,9,68787389.92913067,114.0,2,7.0
13365000.0,4,1,1.254885,23,4,68787389.92913067,106.0,23,7.0
21604277.457480315,16,1,0.243986,18,3,1.0,117.0,4,7.0
21604277.457480315,4,1,6.178497,1,2,68787389.92913067,99.0,19,7.0
21604277.457480315,4,1,2.891918,2,1,68787389.92913067,92.0,11,5.0
25000000.0,4,1,1.522412,1,1,6278139.0,113.0,7,5.0
21604277.457480315,5,1,1.317878,2,1,68787389.92913067,100.0,21,5.0
21604277.457480315,8,1,0.86539,18,9,68787389.92913067,90.0,7,7.0
40000000.0,4,1,6.506983,6,1,70100000.0,117.0,139,5.0
21604277.457480315,8,8,6.778979,1,14,68787389.92913067,102.0,249,7.0
21604277.457480315,8,4,1.702639,1,5,68787389.92913067,113.0,29,7.0
7000000.0,4,1,5.579088,13,1,14702438.0,92.0,66,7.0
17000000.0,10,1,6.252377,1,2,68787389.92913067,95.0,105,5.0
21604277.457480315,8,9,0.406754,1,15,68787389.92913067,116.0,3,5.0
21604277.457480315,12,1,0.001178,18,10,68787389.92913067,87.0,0,1.0
21604277.457480315,4,1,0.699066,18,10,68787389.92913067,95.0,2,7.0
21604277.457480315,4,1,2.197439,18,1,68787389.92913067,99.0,9,5.0
21604277.457480315,8,4,0.637554,24,3,68787389.92913067,101.0,4,5.0
50000000.0,5,1,11.418917,6,1,9851610.0,95.0,45,5.0
21604277.457480315,4,10,0.29102100000000003,1,15,68787389.92913067,102.0,1,5.0
21604277.457480315,14,1,0.001838,18,1,68787389.92913067,87.0,0,1.0
21604277.457480315,4,1,5.184977,4,1,68787389.92913067,92.0,110,5.0
21604277.457480315,16,1,0.276401,1,1,68787389.92913067,97.0,2,7.0
21604277.457480315,4,1,0.5404359999999999,18,1,209935.0,86.0,2,3.0
21604277.457480315,8,1,0.370342,20,3,68787389.92913067,91.0,5,7.0
21604277.457480315,12,1,0.0012050000000000001,18,10,68787389.92913067,122.0,0,1.0
60000000.0,8,1,3.4027489999999996,1,1,68787389.92913067,119.0,51,5.0
31000000.0,4,1,6.499680000000001,9,1,185260553.0,117.0,303,7.0
21604277.457480315,8,1,0.9185040000000001,18,16,68787389.92913067,125.0,2,7.0
21604277.457480315,4,1,2.039196,25,1,68787389.92913067,98.0,23,7.0
19000000.0,5,1,9.262184,10,1,141407024.0,118.0,1729,7.0
21604277.457480315,5,1,2.375865,3,1,68787389.92913067,81.0,31,5.0
21604277.457480315,8,1,7.415144000000001,14,1,68787389.92913067,102.0,472,7.0
4000000.0,3,1,0.922958,24,3,851545.0,113.0,11,7.0
21604277.457480315,9,1,1.7590119999999998,20,4,68787389.92913067,105.0,21,7.0
52000000.0,8,1,18.761467,26,1,355237933.0,140.0,1637,7.0
28000000.0,2,1,10.193549,9,3,31596911.0,139.0,151,7.0
21604277.457480315,8,1,3.137285,1,1,68787389.92913067,82.0,46,7.0
100000000.0,5,1,13.321354000000001,3,3,336529144.0,121.0,1529,5.0
21604277.457480315,8,2,10.142662,1,4,68787389.92913067,101.0,163,7.0
21604277.457480315,8,1,2.04189,10,10,68787389.92913067,100.0,21,7.0
2000000.0,4,1,11.528147,13,1,1275000.0,83.0,28,7.0
11000000.0,5,1,5.391556,1,9,178104.0,91.0,57,5.0
50000000.0,10,1,12.812539,8,1,287928194.0,100.0,1045,7.0
25000000.0,17,1,4.558992,8,1,13071518.0,128.0,69,7.0
50000000.0,5,1,7.260574,6,1,152022101.0,109.0,214,5.0
53000000.0,5,1,8.657364999999999,11,1,157387195.0,116.0,508,7.0
21604277.457480315,16,1,3.6203879999999997,1,1,3174695.0,119.0,71,7.0
7000000.0,13,1,6.950458,10,1,25405445.0,104.0,898,7.0
27000000.0,8,1,4.646132,2,1,16140822.0,102.0,88,7.0
90000000.0,5,1,15.138855,4,1,366101666.0,128.0,2094,7.0
21604277.457480315,5,1,7.120806,1,4,68787389.92913067,80.0,57,5.0
21604277.457480315,8,1,0.523575,22,10,68787389.92913067,116.0,0,1.0
55000000.0,5,1,15.178338,12,1,127600435.0,134.0,319,5.0
21604277.457480315,2,1,7.575098,5,4,68787389.92913067,95.0,130,5.0
20000000.0,5,1,14.810519000000001,9,1,7563728.0,107.0,406,7.0
21604277.457480315,4,1,3.196456,1,1,68787389.92913067,92.0,19,7.0
25000000.0,2,1,11.715867999999999,2,9,19075720.0,97.0,380,5.0
90000000.0,11,1,8.184814999999999,11,1,113493481.0,96.0,643,5.0
21604277.457480315,4,1,3.676921,2,1,17014653.0,88.0,34,5.0
1500000.0,8,1,4.877872,13,1,7412216.0,91.0,280,7.0
500000.0,8,1,10.058328999999999,1,1,1148752.0,89.0,64,7.0
21604277.457480315,17,1,4.102409,9,1,68787389.92913067,119.0,87,5.0
21604277.457480315,4,1,0.354014,1,9,68787389.92913067,100.0,7,7.0
21604277.457480315,8,1,2.624771,22,1,15453274.0,95.0,27,5.0
6000000.0,3,1,8.255469999999999,8,1,2122561.0,94.0,400,7.0
15000000.0,5,1,7.024227000000001,4,17,66000000.0,92.0,153,5.0
21604277.457480315,4,1,1.01115,1,3,68787389.92913067,100.0,10,5.0
2.0,13,1,2.466066,1,2,1.0,95.0,36,7.0
21604277.457480315,15,1,7.720056,1,1,68787389.92913067,93.0,12,5.0
22000000.0,9,1,13.304342000000002,10,1,110627965.0,114.0,359,5.0
21604277.457480315,4,1,8.482834,4,1,69660733.0,103.0,171,5.0
150000.0,4,1,1.165039,1,1,472370.0,94.0,14,5.0
8.0,10,1,10.187623,1,1,16.0,98.0,139,7.0
21604277.457480315,10,1,0.11971300000000001,1,1,68787389.92913067,91.0,1,10.0
21604277.457480315,8,1,8.180047,1,3,68787389.92913067,119.0,62,7.0
50000000.0,8,1,6.752119,11,1,10382407.0,135.0,111,5.0
21604277.457480315,16,1,0.15959600000000002,18,10,68787389.92913067,93.0,2,5.0
45000000.0,8,1,17.502375,9,4,20350754.0,128.0,261,5.0
7000000.0,4,1,5.5529459999999995,13,2,8349430.0,112.0,115,7.0
21604277.457480315,4,1,3.743212,1,1,50892160.0,106.0,60,5.0
35000000.0,11,1,13.492845,19,1,113374103.0,108.0,457,5.0
21604277.457480315,8,1,0.913522,1,1,68787389.92913067,109.0,6,7.0
42000000.0,9,1,11.223055,1,1,7959291.0,145.0,334,7.0
21604277.457480315,8,2,8.133881,1,2,68787389.92913067,91.0,119,7.0
14000000.0,13,1,1.8204189999999998,11,1,5780000.0,99.0,9,5.0
21604277.457480315,8,1,11.002046,1,1,7025496.0,115.0,18,7.0
21604277.457480315,8,1,4.546551999999999,1,4,339889.0,111.0,112,7.0
21604277.457480315,4,1,7.653446000000001,8,1,47774193.0,105.0,117,7.0
60000000.0,5,1,7.490247,5,1,104324083.0,100.0,217,5.0
21604277.457480315,4,1,2.8816889999999997,11,10,68787389.92913067,93.0,9,7.0
21604277.457480315,16,1,0.7860229999999999,18,1,68787389.92913067,73.0,6,7.0
20000000.0,8,1,9.715639,4,1,50012507.0,103.0,168,7.0
175000000.0,2,1,16.885184,8,1,264218220.0,135.0,1017,5.0
8000000.0,8,1,1.8340990000000001,1,4,68787389.92913067,89.0,25,5.0
30000000.0,5,1,8.922139,9,10,68787389.92913067,98.0,27,5.0
21604277.457480315,8,1,3.727644,6,3,68787389.92913067,97.0,11,7.0
21604277.457480315,2,1,3.287036,4,1,68787389.92913067,90.0,29,5.0
2800000.0,8,11,2.4860729999999998,27,4,2616503.0,135.0,35,7.0
21604277.457480315,8,1,3.5256489999999996,1,3,763847.0,113.0,45,7.0
2500000.0,8,1,11.304979,1,18,5535405.0,105.0,984,7.0
10000000.0,4,1,6.638116,1,1,26488734.0,89.0,464,7.0
21604277.457480315,8,1,2.761837,1,1,68787389.92913067,90.0,27,5.0
21000000.0,4,1,3.030309,5,4,23450000.0,115.0,48,7.0
21604277.457480315,8,1,2.686342,8,1,68787389.92913067,97.0,58,7.0
21604277.457480315,13,1,2.2697700000000003,1,1,68787389.92913067,95.0,40,5.0
21604277.457480315,8,1,2.605521,17,19,68787389.92913067,103.0,30,7.0
27000.0,4,1,10.513367,13,1,3151130.0,92.0,769,7.0
25000000.0,3,1,7.438934,14,1,22200000.0,97.0,184,7.0
55000000.0,8,1,11.812244,3,1,214015089.0,123.0,217,5.0
21604277.457480315,13,1,0.155859,1,1,68787389.92913067,96.91175800646896,1,3.0
45000000.0,5,1,9.579155,6,1,68787389.92913067,101.0,91,5.0
21604277.457480315,9,4,0.710671,1,1,68787389.92913067,96.91175800646896,9,5.0
21604277.457480315,8,1,5.484156,24,1,68787389.92913067,103.0,92,7.0
21604277.457480315,9,1,5.8025,1,1,68787389.92913067,132.0,183,7.0
16000000.0,4,1,9.844558000000001,14,1,247275374.0,107.0,1894,7.0
21604277.457480315,4,3,4.860016000000001,1,20,7294403.0,123.0,76,7.0
21604277.457480315,8,1,5.378467,13,9,68787389.92913067,103.0,64,7.0
21604277.457480315,13,1,4.322726,1,1,6841570.0,113.0,28,5.0
18000000.0,4,1,11.720358000000001,22,1,5887457.0,127.0,639,7.0
21604277.457480315,4,1,9.146544,4,3,68787389.92913067,111.0,179,7.0
21604277.457480315,4,1,16.236745000000003,10,1,68787389.92913067,101.0,38,7.0
21604277.457480315,5,1,2.657337,4,1,68787389.92913067,87.0,27,5.0
21604277.457480315,3,1,10.177977,7,1,35348597.0,78.0,404,7.0
15000000.0,8,1,8.182165,2,1,12201255.0,103.0,24,5.0
21604277.457480315,8,1,4.953936,1,1,68787389.92913067,96.0,48,7.0
21604277.457480315,7,2,8.935058,1,11,68787389.92913067,111.0,20,5.0
21604277.457480315,8,1,0.398924,18,1,3992809.0,90.0,4,3.0
21604277.457480315,10,1,0.090452,18,10,68787389.92913067,77.0,2,5.0
21604277.457480315,8,1,1.012197,13,1,68787389.92913067,109.0,9,5.0
700000.0,16,1,9.47666,24,1,7830611.0,171.0,91,7.0
5000000.0,8,1,9.438042,1,21,3049135.0,99.0,299,7.0
10500000.0,4,1,2.688562,1,10,26325256.0,113.0,17,7.0
120.0,8,1,7.983666,10,1,68787389.92913067,121.0,90,7.0
21604277.457480315,4,1,9.546707000000001,7,1,17689177.0,100.0,97,7.0
21604277.457480315,5,1,2.756986,8,1,68787389.92913067,106.0,25,7.0
25000000.0,4,1,5.146351999999999,6,1,68787389.92913067,100.0,112,5.0
60000000.0,15,1,11.970205,1,1,223664608.0,123.0,1558,7.0
14000000.0,8,1,1.596058,1,1,2474000.0,139.0,10,5.0
21604277.457480315,4,1,0.748846,1,1,68787389.92913067,82.0,10,5.0
60000000.0,4,1,6.710215,8,1,37000000.0,109.0,381,5.0
21604277.457480315,5,1,9.195256,1,1,68787389.92913067,102.0,124,7.0
21604277.457480315,2,1,5.874511,7,10,68787389.92913067,89.0,40,5.0
40000000.0,5,1,7.797511999999999,4,1,68787389.92913067,101.0,83,5.0
11000000.0,2,1,42.149696999999996,1,1,775398007.0,121.0,6778,9.0
18000000.0,8,1,9.774994,10,1,68787389.92913067,115.0,222,7.0
17000000.0,8,1,7.731725,3,1,68787389.92913067,97.0,207,7.0
21604277.457480315,8,1,0.8450799999999999,20,3,68787389.92913067,101.0,14,7.0
10000000.0,9,2,1.9483150000000002,1,4,68787389.92913067,100.0,22,7.0
2000000.0,8,10,4.126083,1,22,21665468.0,105.0,70,7.0
30000000.0,2,1,12.199047,1,1,160638883.0,133.0,636,7.0
21604277.457480315,2,1,9.253362,8,1,68787389.92913067,95.0,164,7.0
21604277.457480315,5,1,1.8612919999999997,24,1,68787389.92913067,98.0,31,7.0
21604277.457480315,9,1,1.788829,20,1,68787389.92913067,92.0,9,5.0
60000000.0,8,1,3.290192,3,1,68787389.92913067,108.0,11,5.0
17000000.0,8,1,7.698525999999999,6,1,7603766.0,106.0,28,7.0
21604277.457480315,4,1,4.81307,20,3,68787389.92913067,107.0,67,7.0
45000000.0,8,1,14.287753,1,3,112006296.0,123.0,272,7.0
21604277.457480315,5,1,2.558118,7,10,68787389.92913067,96.0,40,5.0
15000000.0,4,1,2.899608,2,1,68787389.92913067,97.0,37,5.0
21604277.457480315,4,1,3.770115,6,1,18137661.0,108.0,49,5.0
21604277.457480315,10,1,5.831622,4,1,46264384.0,114.0,199,7.0
6.0,4,1,1.1372659999999999,11,1,5.0,95.0,7,5.0
5500000.0,4,1,3.1212880000000003,1,1,68787389.92913067,128.0,11,7.0
21604277.457480315,9,1,9.518564,1,4,17381942.0,122.0,140,7.0
21604277.457480315,8,1,2.891269,6,1,68787389.92913067,110.0,56,7.0
31000000.0,8,1,5.930957,4,1,106683817.0,112.0,128,7.0
21604277.457480315,9,1,0.629955,1,1,68787389.92913067,98.0,7,7.0
21604277.457480315,5,1,0.004536999999999999,1,17,68787389.92913067,93.0,0,1.0
4800000.0,15,1,0.42695200000000005,1,3,68787389.92913067,89.0,4,5.0
21604277.457480315,11,1,1.466491,1,1,68787389.92913067,83.0,10,5.0
21604277.457480315,8,1,0.769522,1,10,68787389.92913067,100.0,4,7.0
34000000.0,9,1,11.226856,5,1,50282766.0,119.0,927,7.0
21604277.457480315,4,1,4.936761,2,1,68787389.92913067,115.0,92,7.0
21604277.457480315,8,1,4.025276,1,21,2201126.0,99.0,106,7.0
21604277.457480315,8,1,6.448039,14,1,68787389.92913067,106.0,32,5.0
50000000.0,5,1,13.676444,1,1,189859560.0,127.0,522,7.0
16000000.0,13,2,20.477329,10,4,45284974.0,110.0,4293,9.0
11000000.0,4,1,1.4335440000000002,1,1,2832826.0,113.0,9,7.0
21604277.457480315,4,1,0.46330699999999997,11,1,68787389.92913067,94.0,2,7.0
8000000.0,13,1,140.95023600000002,13,1,213928762.0,154.0,8670,9.0
21604277.457480315,8,1,7.1601490000000005,1,3,6834525.0,124.0,6,7.0
400000.0,4,3,1.638622,1,20,152322.0,105.0,9,7.0
21604277.457480315,8,1,1.881932,15,3,4176932.0,98.0,32,7.0
21604277.457480315,7,1,7.772505000000001,1,1,68787389.92913067,133.0,262,7.0
21604277.457480315,8,1,1.296912,1,17,68787389.92913067,94.0,5,7.0
21604277.457480315,8,2,4.405405,1,4,68787389.92913067,162.0,67,7.0
32000000.0,5,1,7.54701,2,17,18552460.0,107.0,431,7.0
22000000.0,8,12,3.395867,11,1,12400000.0,108.0,7,7.0
15000000.0,8,1,6.2594330000000005,13,1,11300653.0,133.0,33,5.0
21604277.457480315,8,2,7.832755000000001,1,4,68787389.92913067,99.0,246,7.0
21604277.457480315,8,2,8.843517,1,4,68787389.92913067,98.0,311,7.0
21604277.457480315,4,2,6.5898,1,4,68787389.92913067,91.0,218,7.0
21604277.457480315,8,3,0.07825700000000001,18,6,68787389.92913067,111.0,2,7.0
21604277.457480315,4,1,1.155255,18,1,68787389.92913067,85.0,15,5.0
21604277.457480315,15,1,0.499601,1,9,68787389.92913067,90.0,3,5.0
21604277.457480315,4,1,1.390885,6,2,68787389.92913067,95.0,6,5.0
35000000.0,1,1,8.910461999999999,1,1,9771658.0,89.0,251,7.0
21604277.457480315,8,1,1.7504810000000002,1,19,68787389.92913067,97.0,15,7.0
45000000.0,5,1,10.388183,1,15,170362582.0,110.0,317,5.0
55000000.0,5,1,13.328923999999999,1,4,196567262.0,121.0,942,7.0
22000000.0,10,1,9.665424,7,1,189833357.0,97.0,501,7.0
25000000.0,8,1,51.645403,1,1,28341469.0,142.0,8358,9.0
21604277.457480315,9,1,8.223025999999999,20,3,68787389.92913067,92.0,247,7.0
21604277.457480315,8,1,1.298224,1,1,102780.0,96.0,7,7.0
21604277.457480315,4,10,1.7771970000000001,13,15,68787389.92913067,108.0,16,7.0
21604277.457480315,9,1,5.869261,1,1,68787389.92913067,101.0,104,7.0
32.0,4,1,1.407427,1,7,68787389.92913067,100.0,21,7.0
21604277.457480315,4,1,5.05806,14,9,68787389.92913067,91.0,23,5.0
21604277.457480315,8,3,5.2606269999999995,1,6,68787389.92913067,125.0,62,7.0
25000000.0,5,1,7.602086999999999,1,1,4064495.0,98.0,140,5.0
21604277.457480315,15,1,9.455342,8,1,68787389.92913067,92.0,96,7.0
38000000.0,11,1,8.105708,6,1,120000000.0,118.0,461,7.0
6000000.0,9,1,2.86007,1,1,12000000.0,98.0,33,5.0
21604277.457480315,8,1,0.7042039999999999,18,3,68787389.92913067,115.0,8,5.0
21604277.457480315,13,1,6.529879,8,1,68787389.92913067,99.0,165,5.0
21604277.457480315,4,1,11.971318,6,1,32648673.0,97.0,321,7.0
21604277.457480315,8,1,7.039846000000001,1,1,68787389.92913067,119.0,15,7.0
6500000.0,13,1,2.059771,1,1,68787389.92913067,99.0,15,5.0
21604277.457480315,8,1,0.620873,1,1,68787389.92913067,88.0,4,7.0
11000000.0,3,1,10.3919,6,1,10032765.0,118.0,943,7.0
30000000.0,5,1,5.1883989999999995,6,1,24048000.0,106.0,163,5.0
17000000.0,4,1,15.783615,1,1,182057016.0,103.0,340,7.0
21604277.457480315,8,1,3.9085959999999997,8,1,68787389.92913067,126.0,39,7.0
21604277.457480315,4,1,0.372239,24,9,759393.0,87.0,2,5.0
3000000.0,8,1,5.254847,1,7,15119639.0,106.0,104,7.0
21604277.457480315,4,1,2.15805,12,1,68787389.92913067,94.0,23,5.0
15000000.0,4,1,11.247957000000001,3,1,107217396.0,86.0,1684,7.0
21604277.457480315,8,1,8.328596000000001,1,7,11220670.0,104.0,174,7.0
21604277.457480315,8,1,2.487951,1,2,68787389.92913067,100.0,37,7.0
5000000.0,13,1,11.298195,24,4,1862805.0,139.0,115,7.0
21604277.457480315,5,1,5.72288,13,1,68787389.92913067,98.0,130,7.0
62000000.0,5,1,7.5132449999999995,6,1,215887717.0,141.0,390,7.0
45000000.0,8,1,15.263829000000001,5,1,117615211.0,119.0,287,7.0
21604277.457480315,4,1,6.924689,14,1,68787389.92913067,115.0,83,7.0
21604277.457480315,4,1,2.5330220000000003,8,1,68787389.92913067,115.0,31,7.0
15000000.0,10,1,15.799335999999998,13,1,94000000.0,102.0,980,7.0
21604277.457480315,8,1,2.5833630000000003,5,1,1007583.0,128.0,29,7.0
46000000.0,10,1,15.019585999999999,8,1,341631208.0,91.0,559,5.0
55000000.0,4,1,48.307194,6,1,677945399.0,142.0,8147,9.0
6000000.0,4,1,8.990345,20,3,254700832.0,117.0,654,7.0
21604277.457480315,3,1,7.817811,12,1,38290723.0,127.0,49,7.0
21604277.457480315,4,1,0.28929499999999997,12,1,1777020.0,104.0,4,7.0
45000000.0,5,1,3.570874,1,1,61947267.0,123.0,41,5.0
21604277.457480315,4,1,11.272072999999999,2,1,68787389.92913067,101.0,154,7.0
21604277.457480315,2,1,10.714235,18,1,68787389.92913067,111.0,107,5.0
21604277.457480315,16,1,0.5688840000000001,20,4,449707.0,180.0,5,7.0
45000000.0,6,1,21.605760999999998,7,1,788241776.0,89.0,5520,9.0
35000000.0,8,1,5.681522,13,4,4858139.0,140.0,76,7.0
14000000.0,15,1,9.860522,14,1,18090181.0,112.0,297,7.0
23000000.0,3,1,14.134879999999999,14,1,351583407.0,101.0,2550,7.0
21604277.457480315,5,1,15.050326,1,1,68787389.92913067,127.0,490,7.0
21604277.457480315,8,1,4.739054,24,1,68787389.92913067,125.0,20,7.0
30000000.0,4,1,10.587232,6,1,51132598.0,83.0,535,7.0
6000000.0,4,1,4.006063,26,1,68787389.92913067,112.0,40,7.0
