BINS,LR,LDA,PER,SGD,KNN,DT,RF,EXT,ADA,BAG,BNB,GNB,MLP
2,0.084781432151794428,0.049848437309265137,0.044853687286376953,0.047173738479614258,2.2450515031814575,0.28112432956695554,0.72997555732727049,0.5748566150665283,1.4704662084579467,1.6769770383834839,0.024393773078918456,0.019708299636840822,0.75918929576873784
3,0.20583014488220214,0.040907907485961917,0.082716560363769537,0.086124682426452631,2.2146685361862182,0.31273789405822755,0.82863750457763674,0.50262444019317631,1.862786841392517,1.937008261680603,0.021754074096679687,0.021225118637084962,0.92938189506530766
4,0.32280669212341306,0.045509505271911624,0.13789966106414794,0.11271262168884277,2.6583882570266724,0.30807337760925291,1.0032450437545777,0.8586831331253052,2.4166463136672975,2.0981612205505371,0.050051546096801756,0.041805815696716306,1.3265929222106934
5,0.36649112701416015,0.040496015548706056,0.17004919052124023,0.20757992267608644,2.4876234769821166,0.39377331733703613,0.96078565120697024,0.65442786216735838,1.7575527906417847,2.2176884651184081,0.024427843093872071,0.020024299621582031,1.0318119049072265
6,0.58558051586151127,0.042972517013549802,0.16231472492218019,0.15584671497344971,2.742146372795105,0.34224858283996584,0.98266003131866453,0.62530989646911617,2.2191147327423097,2.3134608507156371,0.029474687576293946,0.026914691925048827,1.0259929656982423
7,0.67443332672119138,0.064444208145141596,0.26065399646759035,0.21147460937500001,2.5506940603256227,0.33591928482055666,1.0834141254425049,0.71959536075592045,1.9477666616439819,2.0949761867523193,0.030016422271728516,0.022595524787902832,1.1674683094024658
8,0.78585135936737061,0.044514346122741702,0.18214240074157714,0.19322521686553956,2.4319485902786253,0.33124177455902098,0.96683418750762939,0.70049400329589839,2.3289186239242552,2.3691585063934326,0.032802534103393552,0.025207757949829102,1.5762898445129394
9,1.194242811203003,0.05058555603027344,0.26051936149597166,0.27393469810485838,2.4814054250717161,0.3494931936264038,1.0205963134765625,0.81187314987182613,3.1729970455169676,2.3209932088851928,0.032218599319458009,0.030317187309265137,1.3905029296875
10,1.2773360490798951,0.046181797981262207,0.24816458225250243,0.28446011543273925,2.675591993331909,0.36607406139373777,1.0397114992141723,0.70326950550079348,2.6783859252929689,2.414196753501892,0.032626318931579593,0.026558804512023925,1.2486393451690674
